,Unnamed: 0,created_at,id,text,classification,score
384,384,2022-07-07T18:51:57.000Z,1545118438204530688,"@AmericanAir y'all need to get a better app. Do you think b/c the print is super tiny on the refund section we'll just give up?  Paid for first class early morning travel, got cancelled&lt;12 hours before take off &amp; end up in economy on a redeye--definitely want the $$ back.",Negative,0.8847902417182922
385,385,2022-07-07T18:51:40.000Z,1545118366393843713,@AmericanAir why will not allow 1 person in our party to be checked in?,Negative,0.8414547443389893
386,386,2022-07-07T18:50:28.000Z,1545118064672382978,@AmericanAir  is this acceptable? This is what you call good customer service ????????? Your staff is zero helpful.,Negative,0.8788594603538513
387,387,2022-07-07T18:49:25.000Z,1545117800515211265,@AmericanAir I’d appreciate that very much. Will send now. Thank you❤️,Positive,0.8529146313667297
388,388,2022-07-07T18:48:36.000Z,1545117597565321225,@JTGenter @AmericanAir “Be kind. Don’t complain. Everyone is trying their best in these tough times.”,Neutral,0.42443087697029114
389,389,2022-07-07T18:48:04.000Z,1545117462785556482,I hate u @AmericanAir 😤,Negative,0.9509729146957397
390,390,2022-07-07T18:46:09.000Z,1545116980163874816,@AmericanAir can I book a 12 year old as an adult on your airline since she has her on carry on luggage?,Neutral,0.8123509287834167
391,391,2022-07-07T18:43:59.000Z,1545116434564513798,@AmericanAir separates minor child from there mother. Gate agent refuses to let mother board &amp; lies to the mother and says “we gave your seat away” This never happened. My daughter is on the plane &amp; on the phone with me scared &amp; begging them to let me board the plane,Negative,0.8956818580627441
392,392,2022-07-07T18:43:34.000Z,1545116329153384449,@LindeAmelia @AmericanAir I’m sorry @LindeAmelia :(,Negative,0.9101405739784241
393,393,2022-07-07T18:43:17.000Z,1545116259137757185,@AmericanAir waiting on a response as to when I should be expecting to get reimbursed for my delayed baggage expenses THREE weeks ago,Neutral,0.7859464883804321
394,394,2022-07-07T18:41:31.000Z,1545115811823624193,"RT @NoboastbutJesus: This is too good not to share.

ANNOUNCED TODAY DUBUQUE IOWA WILL GET A BIDEN GRANT FOR IT'S ALMOST NEW AIRPORT @Dubuq…",Positive,0.6118661761283875
395,395,2022-07-07T18:40:07.000Z,1545115463071440896,@AmericanAir Can you help me with adding a known traveler number to a reservation scheduled for tomorrow?,Neutral,0.8320364952087402
396,396,2022-07-07T18:38:48.000Z,1545115130517770240,"Thank you @AmericanAir for getting us home safely. Just a day late, sleep deprived, with no luggage.  But hey, who cares…..clearly not American Airlines. Looking forward to the 2-3 day wait for bags to be delivered that are somewhere in the miami airport.",Positive,0.6904153823852539
397,397,2022-07-07T18:37:20.000Z,1545114760185843714,@AmericanAir I sent a DM with my information. I would appreciate a response and conversation to help locate my baggage,Neutral,0.7477697730064392
398,398,2022-07-07T18:36:40.000Z,1545114592296280064,@laz_versalles @AmericanAir @TronCarterNLU Will 'TronCarter's head explode if Omar makes the cut 2 weeks in a row on the PGA TOUR?  THE O-MAN in the clubhouse with a 1-under 71 today.  Omar's got a realistic chance to net a Saturday tee time with a solid round tomorrow.,Positive,0.38373351097106934
399,399,2022-07-07T18:35:17.000Z,1545114245301522437,@EmmyRae03 @AmericanAir That’s really weird what did they say??,Negative,0.9135112762451172
400,400,2022-07-07T18:34:31.000Z,1545114052535336960,"@AmericanAir accidentally cancelled reservation. 3 calls, 3 hours later, half of ticket lost in useless trip credits. Got toddler, first grader, and myself back on, but scattered throughout the plane. Ultimately paid #cash for “select” seats vs have toddler sit alone. #smh #fail https://t.co/mZRDr61ppr",Negative,0.9438020586967468
401,401,2022-07-07T18:32:22.000Z,1545113512279695360,"@JTGenter @AmericanAir Same experience here on AA at DFW. Tuesday evening, three of us buckled in on the cart at D40, driver then walked away. No one would assist us from AA or Prospect. Finally after 17 minutes a driver showed up. Not sure anyone with AA or Prospect cared. “Will reach out to you”",Negative,0.664341926574707
402,402,2022-07-07T18:32:19.000Z,1545113496995504128,Dear Traci from AA (airlines). You are amazing!! The service and good vibes #chefskiss @AmericanAir sorry the call dropped. I wanted to hear more ☹️,Positive,0.7669056057929993
403,403,2022-07-07T18:30:01.000Z,1545112920912269314,@SouthwestAir @AmericanAir Day 1 of tweeting you every day that you don't have Multi-factor authentication to your websites.,Negative,0.6326172351837158
404,404,2022-07-07T18:29:34.000Z,1545112807120818176,"RT @NoboastbutJesus: This is too good not to share.

ANNOUNCED TODAY DUBUQUE IOWA WILL GET A BIDEN GRANT FOR IT'S ALMOST NEW AIRPORT @Dubuq…",Positive,0.6118661761283875
405,405,2022-07-07T18:28:36.000Z,1545112564215844864,RT @Delta: @lmaglaw @Kato_Kaelin @AmericanAir @instagram @SouthwestAir @united @VirginAtlantic @DanBarreiroKFAN Hi! This is Roxanne in the…,Neutral,0.7085970044136047
406,406,2022-07-07T18:28:20.000Z,1545112494817026049,"RT @NoboastbutJesus: This is too good not to share.

ANNOUNCED TODAY DUBUQUE IOWA WILL GET A BIDEN GRANT FOR IT'S ALMOST NEW AIRPORT @Dubuq…",Positive,0.6118661761283875
407,407,2022-07-07T18:27:38.000Z,1545112318605934595,@birlap_ @AmericanAir Take the fucking L @AmericanAir please and thank you.,Negative,0.846779465675354
408,408,2022-07-07T18:27:33.000Z,1545112298418802689,"RT @NoboastbutJesus: This is too good not to share.

ANNOUNCED TODAY DUBUQUE IOWA WILL GET A BIDEN GRANT FOR IT'S ALMOST NEW AIRPORT @Dubuq…",Positive,0.6118661761283875
409,409,2022-07-07T18:26:53.000Z,1545112128989925379,Hey @Americanair -- @mvy_airport  to @Reagan_Airport to @TLHAirport on Wednesday.  Again all on time.  Super helpful people.  Flight from DC to Tally landed ahead of time.  Made for a great vacation.  @DeanB_FSULaw,Positive,0.866962730884552
410,410,2022-07-07T18:25:50.000Z,1545111864757174275,"RT @Transponder1200: #Sobrecargo de @AmericanAir, de 86 años, rompe récord del #Guinness https://t.co/GqtG8uZcgr",Neutral,0.5951259136199951
411,411,2022-07-07T18:25:25.000Z,1545111763741458434,@NoboastbutJesus @SPepper1964 @DubuqueAirport @CityOfDubuque @ChuckGrassley @SenJoniErnst @POTUS @AmericanAir 😂🤦🏻‍♂️,Negative,0.49634647369384766
412,412,2022-07-07T18:23:53.000Z,1545111376409944065,"@RandiTravel @AmericanAir Indeed. This is such a revealing experience for what limited-mobility pax must deal with constantly. It's a shame if able-bodied pax might be taking advantage of the system, but that doesn't mean that agents should make assumptions.",Negative,0.9410394430160522
413,413,2022-07-07T18:23:48.000Z,1545111354431922179,"@AmericanAir I was told it was gonna be sent on the next flight Dallas yesterday, then you told me it was in Iowa, then you told me it was in Dallas.  I was also told it was gonna be here last night or this morning.  There have been 4 messages sent to Dallas abiut my bag.  Which is it?",Neutral,0.8513920307159424
414,414,2022-07-07T18:23:29.000Z,1545111275897819139,@AmericanAir @Delta @JetBlue the first airline to add a direct route from PBI to DEN wins my travel business for life.,Positive,0.7551481127738953
415,415,2022-07-07T18:22:44.000Z,1545111085451251712,Hey @AmericanAir it has been 48 hours and I have not heard a word about my luggage you lost between Boston and DCA. Your website gives me no updates and no way to track progress #lostluggage #Travel #airlines,Negative,0.7668071985244751
416,416,2022-07-07T18:21:38.000Z,1545110810564902913,"Ha de ser que las jornadas de vuelo de @AmericanAir no son como las 12, 14 o 16 hrs diarias de vuelo como en @Aeromexico 😋 https://t.co/N2Tvkngv1Y",Neutral,0.7540047764778137
417,417,2022-07-07T18:21:35.000Z,1545110795326988294,"RT @NoboastbutJesus: This is too good not to share.

ANNOUNCED TODAY DUBUQUE IOWA WILL GET A BIDEN GRANT FOR IT'S ALMOST NEW AIRPORT @Dubuq…",Positive,0.6118661761283875
418,418,2022-07-07T18:21:29.000Z,1545110774070272003,@AmericanAir DMing now,Neutral,0.8835207223892212
419,419,2022-07-07T18:21:23.000Z,1545110746845089794,Take the L @AmericanAir,Negative,0.6078674793243408
420,420,2022-07-07T18:20:25.000Z,1545110504624033792,@AmericanAir Will do because it is unacceptable that your people also feel entitled enough to ask about someone’s immigration status based of their color. 🙂,Negative,0.5645698308944702
421,421,2022-07-07T18:20:20.000Z,1545110481941192704,@RexChapman Pilot landed smoothly! Let me know when he  signs on with @AmericanAir or @JetBlue ! I see no problem for LaGuardia 😅,Positive,0.7620933055877686
422,422,2022-07-07T18:20:09.000Z,1545110438035193856,Unacceptable @AmericanAir my baggage has been delayed for five days today! 😡😡😡 this is the type of situation  you don’t want to experience! All what I put together for months is lost by now! And American Airlines do not answer at all,Negative,0.9558912515640259
423,423,2022-07-07T18:19:37.000Z,1545110301745582087,"@TJ1895 @Annette68589444 @British_Airways @WarrenBuffett That’s awesome! I’m happy for both of you! My parents ended up getting theirs back 8 days into our trip overseas. Now, @AmericanAir has lost mine on the way home. It’s quite pathetic how these companies seem to be completely ok with losing their customers stuff.",Negative,0.793712854385376
424,424,2022-07-07T18:17:43.000Z,1545109825259970564,@AmericanAir I see no DM’s from you,Negative,0.6058476567268372
425,425,2022-07-07T18:15:02.000Z,1545109150790721537,@AmericanAir We've already booked another night in the same hotel we've been staying at. Can American help with compensation for that? Where do we go for assistance?,Neutral,0.5805643796920776
426,426,2022-07-07T18:14:35.000Z,1545109034558263297,"RT @NoboastbutJesus: This is too good not to share.

ANNOUNCED TODAY DUBUQUE IOWA WILL GET A BIDEN GRANT FOR IT'S ALMOST NEW AIRPORT @Dubuq…",Positive,0.6118661761283875
427,427,2022-07-07T18:14:23.000Z,1545108984738320391,"RT @Transponder1200: #Sobrecargo de @AmericanAir, de 86 años, rompe récord del #Guinness https://t.co/GqtG8uZcgr",Neutral,0.5951259136199951
428,428,2022-07-07T18:13:32.000Z,1545108770631479297,"Not @AmericanAir changing my seat without my consent, then when I call to get it fixed- they say I have to pay to get a better one since they gave my original away that I PAID for. Literally have never had a good experience with this shitty ass airline- get fucked.",Negative,0.949183464050293
429,429,2022-07-07T18:13:17.000Z,1545108708262383617,@DubuqueAirport @CityOfDubuque @ChuckGrassley @SenJoniErnst @POTUS @AmericanAir @SecretaryPete @SpeakerPelosi @VP @iowademocrats @RepCindyAxne @KimReynoldsIA @GovRonDeSantis @NRA @CNNnewsroom @DMRegister @ResponsibleIowa @HouseDemocrats,Neutral,0.5317903161048889
430,430,2022-07-07T18:13:16.000Z,1545108704617455617,@AmericanAir gonna need an update on my bag or I’m going to buy new equipment and you will be getting the bill. #wheresmysuitcase #americanair,Neutral,0.6804541945457458
431,431,2022-07-07T18:12:34.000Z,1545108526640635911,"RT @NoboastbutJesus: This is too good not to share.

ANNOUNCED TODAY DUBUQUE IOWA WILL GET A BIDEN GRANT FOR IT'S ALMOST NEW AIRPORT @Dubuq…",Positive,0.6118661761283875
432,432,2022-07-07T18:12:31.000Z,1545108515030573058,"#Sobrecargo de @AmericanAir, de 86 años, rompe récord del #Guinness https://t.co/GqtG8uZcgr",Neutral,0.4846446216106415
433,433,2022-07-07T18:07:59.000Z,1545107375304081410,@JTGenter @AmericanAir Now able bodied people understand what disabled or elderly people go through.  U weren’t hurt enough?!? Only u can make the decision what u need - not some random strangers!,Negative,0.8759967684745789
434,434,2022-07-07T18:04:38.000Z,1545106532215422977,"This is too good not to share.

ANNOUNCED TODAY DUBUQUE IOWA WILL GET A BIDEN GRANT FOR IT'S ALMOST NEW AIRPORT @DubuqueAirport @CityOfDubuque @ChuckGrassley @SenJoniErnst @POTUS 

LAST WEEK NEWS
@AmericanAir  THE ONLY CARRIER USING THE AIRPORT IS STOPPING SERVICE 09-07-2022",Negative,0.36437591910362244
435,435,2022-07-07T18:04:27.000Z,1545106483989422081,@AmericanAir Who do I speak with about a refund for a seat purchase?  I paid extra for an isle seat and during boarding was assigned a middle seat.  I want my money back!,Neutral,0.6499791145324707
436,436,2022-07-07T18:03:23.000Z,1545106216984006656,"There's an old saying in Tennessee #AmericanAirlines — I know it's in TX, probably in Tennessee — that says, fool me once, shame on — shame on you. Fool me — you can't get fooled again. Unless @americanair hands you vouchers, you’ll eat the costs from your canceled flight",Negative,0.933348536491394
437,437,2022-07-07T18:02:14.000Z,1545105928541945856,@JTGenter @AmericanAir @SecretaryPete - Apparently AA was too busy giving influencers a tour at DFW this morning to help disabled pax. Nice to know AA has their priorities in order. https://t.co/ENOuAhMNGM,Positive,0.5524370670318604
438,438,2022-07-07T18:02:07.000Z,1545105897940303875,@AmericanAir -I had a flight with from Miami today to buffalo via Philly.We were at the gate 12 minutes before the flight took off for Buffalo at 12.54 est.The gate staff is zero helpful and now I'm stranded at gate f19 at Philly with 4 seniors. This is the worst customer service,Negative,0.940290629863739
439,439,2022-07-07T18:01:26.000Z,1545105725235552258,I have my bag!!! A week later but thankful to have my things back. I had to purchased items while out of town that hurt my pocket 😩 Reunited with my MacBook.🥰 @AmericanAir,Negative,0.4512150287628174
440,440,2022-07-07T18:01:19.000Z,1545105698853371905,"@Earv1ng Hi there, Marty. We're really sorry to hear this. Unfortunately, DFW doesn't handle any flight or gate operations. We encourage you to reach out to @AmericanAir  and stay in touch with them for any updates.",Negative,0.7351630330085754
441,441,2022-07-07T18:00:29.000Z,1545105488190517248,"@YosefMorrison @united @united thinks they can get away with it. HAVE SIMPLY NOT RESPONDED TO MULTIPLE EMAILS. seriously considering legal action. Would love to see a jury’s response to their deception, lies, and illegal business practices. In the meantime my family of 8 will be flying @AmericanAir",Negative,0.8075451850891113
442,442,2022-07-07T18:00:04.000Z,1545105383630315521,@ryanla24 @AmericanAir Ohhhhh yeah! Them and United are TERRIBLE!,Negative,0.7949343323707581
443,443,2022-07-07T17:59:49.000Z,1545105320112001024,"@AJKayWriter @kristenmag @AmericanAir @SouthwestAir You can get the gate passes, my situation is the only direct flight is American - so I wouldn't need unaccompanied minor on American, but I HAVE to purchase it. 

On Southwest it's optional, but there are no direct flights, so I'd need it on Southwest, but I can't have it.",Neutral,0.4608546495437622
444,444,2022-07-07T17:58:18.000Z,1545104939315351552,"Hi @Avis I need to request miles with @AmericanAir for two car rentals (one with AAdvantage car rentals, one booked directly with Avis.",Neutral,0.8733471035957336
445,445,2022-07-07T17:57:09.000Z,1545104646452064256,"@kristenmag @txsalth2o @AmericanAir @SouthwestAir Right, so it depends on the needs.  My kids didn’t need anyone to attend to them while on the plane — just someone to navigate the airport with them, to and from the gate.",Neutral,0.6546390652656555
446,446,2022-07-07T17:55:50.000Z,1545104318084239363,@americanair we are stuck in Provodenciales TCI because one of your pilots didn’t show up in Atlanta yesterday. Our final destination is Grand Turk and all flights are full until tomorrow. The only option for today is a charter flight on Caicos Express for $2000. Help us out AA!,Negative,0.871069073677063
447,447,2022-07-07T17:55:44.000Z,1545104291488309251,@AmericanAir expecting my first baby in August. After reading about this woman’s experience I can’t say I will be too inclined to ever use your airline when flying with my little guy. https://t.co/G1onp24ls9,Positive,0.5181412696838379
448,448,2022-07-07T17:53:57.000Z,1545103841586163712,@mpolikoff @AmericanAir I feel like every time I see an airline issue on twitter it’s American Air…,Neutral,0.47878167033195496
449,449,2022-07-07T17:53:01.000Z,1545103608638607360,@AmericanAir 🧐 https://t.co/ty6pD2Tj04,Neutral,0.8566396832466125
450,450,2022-07-07T17:51:37.000Z,1545103257940402176,@AmericanAir Can someone please help me!! How can AA not let a parent board the plane with there child! The gate agent was absolutely awful to me. Her name was Ling Ying and she was very aggressive. My child is in the air &amp; there’s nothing I can do….,Negative,0.9479178190231323
451,451,2022-07-07T17:51:09.000Z,1545103137576402945,"@MaryMar26340742 @Lancegooden @AirCanada @WestJet @UnitedAirlines_ @SprintAir @AmericanAir @JetBlue @NW_Airlines @IATA @RoyalFamily @GGCanada @IntlCrimCourt @CandiceBergenMP @AndrewScheer @MichelleRempel @PierrePoilievre @denisebatters @LeslynLewis @brianlilley @joe_warmington @anthonyfurey @LeonardRoxon @dockaurG @SpencerFernando @BryanPassifiume @ezralevant @JCCFCanada @Manny70944327 @TheoFleury14
 
@yonkojohn @BrianPeckford @LaurenPelley @AndrewLawton @govinslee @DominicCardy

#cdnpolitics #cdnpoli #USPolitics #UKPolitics",Neutral,0.5429041385650635
452,452,2022-07-07T17:50:50.000Z,1545103057104809984,"@MaryMar26340742 @Lancegooden @AirCanada @WestJet @UnitedAirlines_ @SprintAir @AmericanAir @JetBlue @NW_Airlines @IATA @RoyalFamily @GGCanada @IntlCrimCourt

@CandiceBergenMP @AndrewScheer 
@MichelleRempel @PierrePoilievre @denisebatters 


@LeslynLewis @brianlilley @joe_warmington @anthonyfurey @LeonardRoxon @dockaurG @SpencerFernando @BryanPassifiume 

#ReinerFuellmich #MichaelSwinwood",Neutral,0.5999619364738464
453,453,2022-07-07T17:50:00.000Z,1545102850044243970,"@MaryMar26340742 @Lancegooden @AirCanada @WestJet @UnitedAirlines_ @SprintAir @AmericanAir @JetBlue @NW_Airlines @IATA 

#cdnpoli #cdnpolitics",Neutral,0.7846455574035645
454,454,2022-07-07T17:48:35.000Z,1545102490567430147,@AmericanAir meanwhile we're facing missed appt fees and expenses due to the scheduling delay that are greater than the extra day of food and lodging. You want to add on an unnecessary taxi to the airport just to discuss it?,Negative,0.8426166772842407
455,455,2022-07-07T17:48:30.000Z,1545102472171094020,@AmericanAir this Is the absolute worse traveling experience iv ever had in my 53yrs of living I mite as well booked spirit ‼️,Negative,0.954133927822113
456,456,2022-07-07T17:46:35.000Z,1545101987515080706,@AmericanAir Make him feel very appreciated! The flight crew was cool as well 🫶🏾✈️,Positive,0.9275780916213989
457,457,2022-07-07T17:46:15.000Z,1545101906976116738,@CesselieM @AmericanAir @AmericanAir has no idea what “customer service” means and it comes from the top down!,Neutral,0.6499792337417603
458,458,2022-07-07T17:45:21.000Z,1545101677488967685,@AmericanAir inconvenience that was not our fault ‼️ under no circumstances will I ever fly with #Americanair again I cannot believe how they have ruin such a occasion that has been in the planning for months 😡😡😡 this is ridiculous,Negative,0.9569993019104004
459,459,2022-07-07T17:45:01.000Z,1545101594525564928,"@lmaglaw @Kato_Kaelin @AmericanAir @instagram @SouthwestAir @united @VirginAtlantic @DanBarreiroKFAN Hi! This is Roxanne in the Delta Baggage Service Center.I do apologize for the delay in responding. Can you please DM us using this link ?

https://t.co/6iDGBJAc2m",Negative,0.6142868399620056
460,460,2022-07-07T17:44:35.000Z,1545101485796720640,@AmericanAir also none of these unwritten rules were communicated when you canceled our flight and rebooked it for a full 24 hrs later.,Negative,0.6558942794799805
461,461,2022-07-07T17:43:18.000Z,1545101162696916992,@AmericanAir you canceled my 3pm flight before 9am but can't offer any compensation unless I travel to the airport? What century does your customer service live in? We've been DMing all day and no help unless we get a taxi to the Panama City airport to negotiate vouchers?,Negative,0.8908538818359375
462,462,2022-07-07T17:43:10.000Z,1545101128282554368,@AmericanAir @AmericanAir I have been WITHOUT my luggage for the past 45 HRS and counting. I had to make expenses because of this mishap from your end for which I should be compensated. I’m an AA advantage member and never expected this service from @AmericanAir. Please look into this matter,Negative,0.9239344596862793
463,463,2022-07-07T17:42:26.000Z,1545100945272590336,@AmericanAir to get off plane and wait for another so once again we are delayed while the rest of our party is on its way to Hawaii. So unacceptable they also made me pay for exit seats for flight back for new flight without even offering any kinda of compensation for all of this,Negative,0.9387499690055847
464,464,2022-07-07T17:42:00.000Z,1545100833796374528,"@AmericanAir You gave up my seat to Detroit from Charlotte too early! My plane was delayed in Greenville SC, bad brakes. I ran all across CLT to get to the gate, 8 minutes before flight left. Now on standby. At 5:15pm. You need to help people who are delayed because of your plane",Negative,0.9072346091270447
465,465,2022-07-07T17:41:55.000Z,1545100815219564544,@AmericanAir Still waiting.....?,Neutral,0.8024516701698303
466,466,2022-07-07T17:41:30.000Z,1545100711481864192,Nahhh try @AmericanAir …I got a lot to say about yall coming soon https://t.co/a2JdeOANLX,Neutral,0.5284163951873779
467,467,2022-07-07T17:40:45.000Z,1545100522511683584,"@AmericanAir Hi, my friend lost her wallet on her flight toiday. Is there a way to report the loss and see if the crew found it? Flight # AA0362 | LAX - MIA | Seat 29 Thank you.",Negative,0.5965216755867004
468,468,2022-07-07T17:40:28.000Z,1545100449782460418,"@middleseatsimon @AmericanAir Yeah, Southwest was awesome when I flew back from AUS-ATL after my surgery. So, I assumed AA would be similar. After all, it's third-party agents that actually provide the transport. So, I figured it would be a similar experience. And wow was I wrong on that assumption.",Positive,0.5713629722595215
469,469,2022-07-07T17:40:08.000Z,1545100367205224452,@AmericanAir @AmericanAir thank you for your response! I have reached out to the AA service at @goingplacesCLE and they are still trying to locate the bags. They ONLY HAVE 1 person available to find 100’s of bags. Please send some help. This kind of service is not acceptable from @AmericanAir,Negative,0.909175455570221
470,470,2022-07-07T17:39:54.000Z,1545100306673025026,@AmericanAir I'm 6'5 250lbs with a bad knee  only we had to fly separate flights we didn't even get the seats we paid for and had to jump Thru hoops just to get to sit together then on second leg of flight after we all get seated on a huge plane it has computer problems we all hv,Negative,0.8957533240318298
471,471,2022-07-07T17:39:37.000Z,1545100237202661377,@ravindrandk @AmericanAir Apparently they were quick to find my bag but only because I threatened them with a $1500 reimbursement that I wouldn’t accept No for an answer.,Negative,0.8036597967147827
472,472,2022-07-07T17:39:34.000Z,1545100223785091073,gotta love that wing view @JetBlue @AmericanAir #drawing https://t.co/CwYxHskwQ2,Positive,0.7643247842788696
473,473,2022-07-07T17:39:08.000Z,1545100113089122308,@AmericanAir you used to be my favorite airline to flight with but now i know better!,Positive,0.8183755278587341
474,474,2022-07-07T17:38:50.000Z,1545100038346604545,@AmericanAir daydreaming about going to Toronto on American,Neutral,0.6825423240661621
475,475,2022-07-07T17:38:47.000Z,1545100027474894852,"RT @Pagox: So today @AmericanAir cancelled my morning flight from BNA to Miami, i got rebooked to another flight with 1 stop, but i’m arriv…",Negative,0.8060513138771057
476,476,2022-07-07T17:38:37.000Z,1545099983208292352,@AAsucksballs can you help me get justice? @AmericanAir does not care to help at all!,Negative,0.9239383339881897
477,477,2022-07-07T17:38:17.000Z,1545099898651123712,..the @AmericanAir representative told me that there was no more flights available and told me in a rude way “if you want i can cancel the flight” i work i. The service industry and this is no way to treat a customer that is affected by the problem you caused! Really dissapointed,Negative,0.9454922676086426
478,478,2022-07-07T17:38:03.000Z,1545099839670587393,"@NewDayLastStay @duncandee @RoyalFamily @GGCanada @IntlCrimCourt @CandiceBergenMP @AndrewScheer @MichelleRempel @PierrePoilievre @denisebatters @LeslynLewis @brianlilley @joe_warmington @anthonyfurey @LeonardRoxon @dockaurG @SpencerFernando @BryanPassifiume @ezralevant @JCCFCanada @Manny70944327 @TheoFleury14 @yonkojohn @BrianPeckford @LaurenPelley @AndrewLawton @GovInslee @DominicCardy @AirCanada @WestJet @UnitedAirlines_ @SprintAir @AmericanAir @JetBlue @NW_Airlines @IATA 

#cdnpolitics #cdnpoli #USPolitics #UKPolitics",Neutral,0.537601888179779
479,479,2022-07-07T17:37:57.000Z,1545099817944338434,@AmericanAir @AAsucksballs funny! its been over a month now and still no word from your Central Baggage office about our claim/lost luggage and overall poor treatment. You keep sliding me DM's saying that this has been elevated and noted. We ALL know its complete BS!,Negative,0.9525455832481384
480,480,2022-07-07T17:37:36.000Z,1545099726915239937,"RT @mcbcmcbcm: After 21 hours, 1 missed flight due to @British_Airways delays + @HeathrowAirport security, amazing customer service from @A…",Positive,0.39784786105155945
481,481,2022-07-07T17:37:16.000Z,1545099643184304129,@hanchicago @AmericanAir I could go on... but I feel like I'm already complaining enough 😅 Glad to have this look behind the curtain of what mobility-impaired pax have to deal with.,Negative,0.7129793167114258
482,482,2022-07-07T17:37:12.000Z,1545099628265218050,@AmericanAir to having to now book rooms in Miami and making arrangements for the rooms that were booked in Hawaii to making arrangements for the children at-home and our jobs . Also when flights got rebooked we ha to fly separate planes and I paid for extra for exit seats since,Neutral,0.6516281366348267
483,483,2022-07-07T17:35:56.000Z,1545099310882295811,@AmericanAir That flight probably got delayed,Negative,0.6311683654785156
484,484,2022-07-07T17:35:30.000Z,1545099200534351880,"@AmericanAir state website says no covid testing to or from Italy, but your website says we need proof to fly back?
Can u elaborate? https://t.co/AB3Xpm56x2",Neutral,0.7120000123977661
485,485,2022-07-07T17:35:24.000Z,1545099174416453647,"So today @AmericanAir cancelled my morning flight from BNA to Miami, i got rebooked to another flight with 1 stop, but i’m arriving to my destination 8hrs after i was supposed to, because of this i’m loosing a day of work, when i called @AmericanAir to express my problem..",Negative,0.847154974937439
486,486,2022-07-07T17:35:03.000Z,1545099087791509505,"Hey @AmericanAir what's going on with the Airside app at terminal C in DFW? TSA at gate C20 said their scanner for it was broken and not working. Was told the same when dropping by the Admiral's Club at C as well. 

Was kind of looking forward to trying this out.....",Neutral,0.4656614661216736
487,487,2022-07-07T17:34:54.000Z,1545099050126811136,@SouthwestAir @AmericanAir https://t.co/89nLica5xP,Neutral,0.8773045539855957
488,488,2022-07-07T17:34:39.000Z,1545098984229830657,"@JTGenter @AmericanAir Yes, even if it is a bad experience, there is always something to learn from it !!

Let's hope everything will be ok for me in September 🤞🤞🤞",Positive,0.7964569330215454
489,489,2022-07-07T17:34:18.000Z,1545098896816349185,Wow @AmericanAir I booked tickets months in advance to go on family vacation to Hawaii for daughters bday/graduation celebration after checking in and driving to Miami from Tampa flight gets canceled and rescheduled for next day so at 3am we are trying to rearrange a whole trip,Negative,0.6528725028038025
490,490,2022-07-07T17:33:14.000Z,1545098627646754816,"@JTGenter @AmericanAir I guess I shouldn't be surprised, but man ... https://t.co/MU0WwexHXw",Neutral,0.416669100522995
491,491,2022-07-07T17:32:39.000Z,1545098481664139264,@cbs11doug @AmericanAir @AlliedPilots @CBSDFW Huh? Confusing.,Negative,0.8752912282943726
492,492,2022-07-07T17:32:35.000Z,1545098465247498240,"@theadatraveler @AmericanAir I hope you have a much better experience 🙏

This has been an incredibly revealing experience. I'm actually really appreciative that I'm getting a look into a world that I've been fortunate to never have experienced before. It's certainly a revealing experience.",Positive,0.8743253350257874
493,493,2022-07-07T17:32:13.000Z,1545098375439126529,@MarshaCollier @AmericanAir Wow! That is awesome! imagine the changes she has seen in her years of service!!!,Positive,0.8940442800521851
494,494,2022-07-07T17:32:08.000Z,1545098354828378114,@tara_garvin11 @AmericanAir Oh my! They did this to my mom and I before too! Unacceptable..Praying for y’all!!,Negative,0.8487923741340637
495,495,2022-07-07T17:31:29.000Z,1545098188616515585,Thanks @AmericanAir for getting them on a flight to Cola. #fingersrossed their flight out of #sna isn’t delayed any further so they can make the connection in #dwf,Positive,0.7656875848770142
496,496,2022-07-07T17:30:30.000Z,1545097940733149184,"@JTGenter @AmericanAir I'm very sorry for you, as a disabled person, I can easily understand how angry you can be ... I really hope I won't have the same experience during my flights, especially the Flagship 1st from LAX to MIA ...",Negative,0.9434308409690857
497,497,2022-07-07T17:28:07.000Z,1545097343434891265,@yuktitekade @AmericanAir And the #AA had delay their own flights ..such a mess and a trouble to the passengers,Negative,0.9569528102874756
498,498,2022-07-07T17:28:03.000Z,1545097324560531457,"86-year-old Woman Recognized As World's Longest-Serving Flight Attendant

✈️ Bette Nash began her career on Nov. 4, 1957, with Eastern Air Lines.

✈️ Through various mergers, Nash ended up at @AmericanAir, flying regularly for almost 65 years

#travel
https://t.co/62JBjpBpel https://t.co/uBNI4BBvxP",Neutral,0.5177873373031616
499,499,2022-07-07T17:27:34.000Z,1545097204163043328,"@JTGenter @AmericanAir AA needs to do better. This was a huge worry of mine when my sad returned to regular travel after a major knee repair. Luckily United was pretty good about taking care of him. 

You need to really solidify that someone will be there. At booking, check-In, T-3, T-30 etc",Negative,0.6614952683448792
500,500,2022-07-07T17:25:50.000Z,1545096765812129799,@splate1 @AmericanAir,Neutral,0.8044636845588684
501,501,2022-07-07T17:23:30.000Z,1545096179930632192,"@therubioroom @AmericanAir Yeah, if I could have delayed this trip, I certainly would have. The only option AA gave me: abandon the trip and refund my miles.",Negative,0.45329052209854126
